Id,K-Shell
1.74773607124329E+018,1
1.74783797682915E+018,1
1.74790002190579E+018,5
1.74801383353104E+018,4
1.57806278847118E+018,1
1.74805397107841E+018,2
1.74809957314527E+018,24
1.74832665072128E+018,1
1.74834594682233E+018,1
1.74835891119788E+018,1
1.72449657711114E+018,1
1.74843072209902E+018,1
1.74844478922837E+018,1
1.8010612304985E+018,1
1.74856841723214E+018,1
3034023262,1
1.74862541695526E+018,1
1.74874131690778E+018,2
1.74890982084828E+018,1
1.74905339983893E+018,2
1.74916987795113E+018,1
1.74936006971036E+018,1
1.74954760707913E+018,1
1.74960450498141E+018,5
1.74981339077898E+018,1
1.74981207053374E+018,1
1.74982690539253E+018,2
1.74990635903682E+018,4
1.74997983751376E+018,6
1.75009264448145E+018,1
1.75015533253647E+018,18
1.57789170413215E+018,1
47828347,3
1.66800180789998E+018,1
1.75053358712712E+018,1
1.75053364930775E+018,1
1.75058779451317E+018,1
1.75070479528168E+018,1
1.75076520721401E+018,1
1.7508149249331E+018,1
1.82808083184525E+018,4
1.75097299426703E+018,5
1.75122776713014E+018,1
1.75125108052711E+018,1
1.75134442571891E+018,4
9.83789358124863E+017,11
1.75135446719309E+018,1
1.75150259599302E+018,1
1.75157576806738E+018,1
2724426713,2
1.75174219871278E+018,3
1.75174312404753E+018,1
1.75185784714127E+018,3
1.75187353733635E+018,4
3267955848,1
1.7519614819258E+018,1
1.13944970340431E+018,1
1.465019401045E+018,1
1.75203242043237E+018,1
1.75204781423686E+018,1
1.75206012049678E+018,3
1.75220834414669E+018,1
1.75232810372299E+018,3
1.75233813449745E+018,1
1.75239590000398E+018,14
1.75240383729234E+018,1
1.75240424009645E+018,1
1.75244196528565E+018,2
1.75258584132976E+018,1
1.75272755488713E+018,15
1.75275916788492E+018,1
1.75278440658918E+018,2
1.75292582966585E+018,3
1.75308087822856E+018,1
1.75309581062181E+018,23
1.7534415657107E+018,1
1.75352190357723E+018,3
1.7536680331789E+018,1
1.79738794402377E+018,1
9.37405629328712E+017,2
1.7538120582718E+018,2
1.75382636186347E+018,1
1.75385957380541E+018,1
1.75388463844602E+018,1
1.75389980880325E+018,2
1.75424921023119E+018,1
1.75425818978312E+018,1
1.74551796402613E+018,1
1.75446468045278E+018,1
1.75458789200807E+018,23
1.58072078330701E+018,1
1.8185326472302E+018,11
3145728307,1
1.37333915284289E+018,1
1.7549665885023E+018,2
1.75500472835684E+018,1
1.75527286017873E+018,19
1.75531217126371E+018,1
1.75549405165298E+018,1
1.54388588570361E+018,1
1.75549652746264E+018,1
1.75553116782932E+018,1
1.75554602999312E+018,1
1.75554799224799E+018,1
1.7556175773535E+018,2
1.75562693249691E+018,1
1.75567431233217E+018,1
1.75567964363235E+018,9
1.75569068765422E+018,1
1.75606562840056E+018,5
1.75610108499138E+018,3
8.12245266560647E+017,2
17562196,1
1.75624572949075E+018,15
1.75644470148017E+018,1
1.75660185506323E+018,4
1.75666897190069E+018,2
1.75678305964123E+018,1
1.75691763009767E+018,2
1.75696853470429E+018,1
1.75715529773755E+018,1
1.75721544560036E+018,1
1.75731247003561E+018,1
1.75732247528774E+018,1
1.75747133543195E+018,7
1.75748754160161E+018,1
175748775,1
1.75749234454943E+018,3
1.75767332769747E+018,2
1.75774671345485E+018,1
1.7577520251131E+018,1
1.75775624111838E+018,1
1.75782240703575E+018,1
1.75783162088176E+018,4
1.75810872543537E+018,1
1.75851675416942E+018,1
1.75861367053424E+018,1
1.75864309699968E+018,4
1.75893325050715E+018,1
1.75899433154793E+018,1
1.75902300919167E+018,2
1.75914784227321E+018,1
1.75917817808863E+018,1
1.75935839958877E+018,1
1.7593591558092E+018,1
1.75943864554556E+018,1
1.7596056930809E+018,1
1.75967953050188E+018,7
4823088046,1
1.75971662450286E+018,5
1.75985344485931E+018,3
1.20733956254197E+018,1
1.75990157440971E+018,1
1.75996776079101E+018,1
1.7599972134076E+018,1
1.76013337752755E+018,1
1.76016287445699E+018,1
1.76018215149104E+018,1
1.7601881644075E+018,6
1.76022824903498E+018,1
1.76042929454567E+018,23
1.76055202988832E+018,1
1.29239618805502E+018,1
1.76057207272659E+018,1
1.76067086082915E+018,1
1.76069702751447E+018,1
1.76071224859765E+018,8
1.76072824565206E+018,1
1.76081138220996E+018,6
1.76108017961757E+018,2
1.22021521328856E+018,1
1.76110613325776E+018,2
1.76173290054474E+018,2
1.21382593823376E+018,1
1.76211954409972E+018,1
1.76224327160922E+018,1
1.76243109291562E+018,11
1.76244692368275E+018,1
1.82689124175514E+018,5
1.76280085497165E+018,1
1.76283617103261E+018,1
1.76287254190168E+018,1
1.76290424098352E+018,4
1.57417600622681E+018,1
1.76293867454556E+018,1
1.76294142754835E+018,1
1.16195092487888E+018,1
1.76313035753089E+018,1
1.76315680976474E+018,1
1.76334564376097E+018,12
1.76344166428929E+018,1
1.76345000509929E+018,1
1.76346969698726E+018,11
1.7636669705229E+018,1
1.76367720792134E+018,1
1.76367876929719E+018,1
1.3266677860773E+018,1
1.76368254963569E+018,1
1.4585625876213E+018,1
1.76380111152861E+018,1
1.82008590736334E+018,4
1.76396780467882E+018,1
1.76398058158127E+018,1
1.76404212860521E+018,1
1.76408248743563E+018,1
1.76434312334433E+018,1
1.76434977625706E+018,1
1.76447901291349E+018,1
1.76461274378761E+018,4
9.51008408647471E+017,1
1.76467346379132E+018,1
1.76472564964041E+018,1
1.76505889372047E+018,1
1.79767087746906E+018,1
1.76511816926048E+018,1
1.76531074043128E+018,1
1.76537421844574E+018,1
1.76546472644669E+018,1
1.76549878731608E+018,1
1.76607239754156E+018,1
1.76611128312696E+018,1
1.25139178695558E+018,1
1.8524414882545E+018,1
1.76619619932794E+018,1
1.76621871399558E+018,1
1.76624663920157E+018,1
1.76627368883884E+018,11
1.7663937002578E+018,1
1.09747940952576E+018,1
1.76642224559163E+018,1
1.76646079921877E+018,1
1.76676662708375E+018,17
1.76680584462298E+018,1
1.76684584721464E+018,1
1.76694739446833E+018,1
1.76708460718113E+018,2
1.76724097575828E+018,1
1.76725206608954E+018,1
1.76735332901602E+018,1
1.76747352383071E+018,3
1.76755025229323E+018,1
1.76780114498465E+018,1
1.76780631408264E+018,1
1.64511012729536E+018,1
1.76785410876816E+018,18
4742259497,4
1.76789950898423E+018,1
1.76791929043747E+018,2
1.76800381701711E+018,1
1.76812650634408E+018,1
1.76819074621178E+018,1
1.76830700186226E+018,4
1.76834231022644E+018,1
1.76849749002908E+018,2
1.76859325306942E+018,2
194754974,2
1.7686335209796E+018,5
1.76877250797519E+018,1
1.76896185803832E+018,1
945641725,1
1.76914566613844E+018,1
1.76916480954984E+018,1
1.76927744958028E+018,1
1.76927994710798E+018,2
1.59102707359378E+018,2
1.76940263412378E+018,1
1.7696677996585E+018,1
1.76996761115499E+018,2
1.76997899981464E+018,1
1.77016919750468E+018,1
1.25590673501913E+018,1
1.77046437560807E+018,1
4689334214,1
1.77071672272899E+018,2
1.77075897329927E+018,1
1.77078620400853E+018,2
1.77080974493814E+018,1
1.77085897478028E+018,4
1.77087686073949E+018,1
1.77121651476869E+018,3
1.66318850245906E+018,1
1.29327832767604E+018,1
1.71038366440249E+018,1
1.72773525824491E+018,1
1.7713197097968E+018,9
1.77142704917078E+018,3
1.7715205596981E+018,1
1.77155887644348E+018,4
1.77161343182665E+018,1
1.77165221832996E+018,1
1.7719245101717E+018,1
1.77194645799561E+018,1
1.77195194930842E+018,1
1.77196598235072E+018,2
1.77224732953113E+018,2
1.77231964519178E+018,1
1.77238160764034E+018,9
1.77238376979985E+018,1
1.7725474628105E+018,5
1.7725773984515E+018,1
1.77267791255608E+018,6
8.86673255855272E+017,1
1.77271015277843E+018,15
1.77274113269214E+018,1
1.77276694623833E+018,1
1.77280552834476E+018,7
1.7729795697939E+018,3
1.77310266970125E+018,2
1.7732224261275E+018,1
1.27116792636471E+018,1
1.77349101554807E+018,14
1.64454149359452E+018,1
1.77361251871739E+018,1
1.77371827777819E+018,3
1.25921855023085E+018,1
2206973965,1
7.92312426654011E+017,2
1.77404482188944E+018,2
1.78788884837196E+018,12
1.77421689427638E+018,1
1.77423198846503E+018,2
1.77423783747647E+018,1
1.774492778594E+018,1
1.77453992671492E+018,3
1.21470685078175E+018,1
1.28305617119738E+018,2
8.51805697268474E+017,2
1.77457889562846E+018,1
1.77473646370562E+018,1
1.77485596154866E+018,1
1.77492257285068E+018,1
1.77498411841926E+018,1
1.77513826552116E+018,1
1.77516177514868E+018,2
1.7752860154076E+018,24
1.84341568982822E+018,1
1.77534930918716E+018,4
1.77538864812222E+018,1
1.77540990368469E+018,1
1.77544144817687E+018,1
1.79613684685595E+018,1
1.77545207279767E+018,13
1.82402042090903E+018,1
1.82989835049943E+018,2
1.77567853424715E+018,1
1.77567906268332E+018,1
1.77577357902548E+018,1
1.77581451986175E+018,11
1.7758300293452E+018,1
1.77599321137632E+018,2
1.77601640871308E+018,5
1.77601750365256E+018,1
1.77622733299639E+018,24
1.77623148984105E+018,1
1.77634364385235E+018,1
1.77637202896824E+018,6
1.77669157642671E+018,1
1.77671999520182E+018,3
1.77674016058084E+018,1
1.7770317959234E+018,1
1.5749942835553E+018,1
1.77706955346744E+018,2
1.77710212850009E+018,1
1.77732426023249E+018,1
1.77733013619226E+018,19
1.77738093339131E+018,4
1.77738416746806E+018,2
1.77782434521929E+018,11
1.77785074619459E+018,1
1.77790598201597E+018,1
1.77797976566578E+018,7
1.77815404400915E+018,9
1.77816785414541E+018,4
1.77833407190865E+018,1
1.77840773917518E+018,1
1.7784249613564E+018,1
1.77849229574815E+018,1
1.77849559237052E+018,1
1.77850157792329E+018,9
1.77850273591193E+018,1
1.77858202317249E+018,1
1.77868019813473E+018,2
1.77869455095485E+018,4
1.77878120979283E+018,1
1.57287193137997E+018,1
1.77883654881485E+018,3
1.77885102355501E+018,1
1.77887937983516E+018,1
1.77888359626406E+018,1
1.77913835632196E+018,1
1.77916907748084E+018,1
1.77922885752401E+018,1
1.77924647012787E+018,1
1.77924735423685E+018,4
1.77924777473675E+018,2
1.77924874940069E+018,1
1.15643563972805E+018,1
1.77925028146671E+018,1
1.77925137299242E+018,1
1.77927166769017E+018,1
1.77930639599464E+018,1
1.77935578335799E+018,4
1.77940804059003E+018,5
1.77941950853045E+018,1
1.77943460729478E+018,10
1.77945630955473E+018,2
1.77948962273044E+018,2
1.77950409732803E+018,1
1.57341223808557E+018,1
1.7795661256987E+018,3
1.77958316415271E+018,1
1.77969440089491E+018,1
1.77981768165224E+018,2
1.7798970032305E+018,1
1.77991050628891E+018,2
1.77993765672788E+018,1
1.75543088627783E+018,2
1.77997571114448E+018,1
1.7800023299173E+018,1
1.78018997679524E+018,1
1.78020480351308E+018,4
1.78025425132479E+018,1
1.78026595984175E+018,1
1.7803375950518E+018,2
1.78054360900932E+018,1
1.78055512180338E+018,1
1.78056830201363E+018,8
1.78058753673101E+018,2
1.78059554023478E+018,3
1.78061404242965E+018,2
178070575,2
1.7807533153425E+018,1
1.67244033269551E+018,1
1.78114134527436E+018,7
1.78117924823067E+018,1
1.78118341340942E+018,1
1.78124279038865E+018,4
1.78124494658381E+018,1
1.78132009778249E+018,1
1.78137405558666E+018,1
1.78141452460981E+018,4
1.78143304497859E+018,5
1.78146396308106E+018,1
1.78154979966308E+018,1
1.78156469572964E+018,3
1.78162169313334E+018,9
1.78165660529089E+018,5
1.78203792735614E+018,1
1.78205535982313E+018,1
1.78209760171993E+018,3
1.78210482924811E+018,2
1.80136877738237E+018,1
8.15162827589743E+017,1
1.78234487906385E+018,1
1.78252827263647E+018,1
1.78267656918766E+018,1
1.78269326424974E+018,1
3000595185,1
1.78274251253842E+018,4
1.78297044473317E+018,1
1.78351354229107E+018,1
1.78359135547996E+018,8
1.78359646198215E+018,23
1.78360056210303E+018,3
1.78375998082013E+018,1
1.78377035403436E+018,1
1.78381273649897E+018,1
1.78384224366252E+018,1
1.78391500610442E+018,1
1.78393750413716E+018,1
1.78398532254136E+018,5
1.78402640690671E+018,1
1.78414309720872E+018,9
1.78430493809857E+018,1
1.78435785394109E+018,1
1.78451745890625E+018,1
1.78453644132375E+018,1
1.78458287150146E+018,1
1.78459608960716E+018,1
1.78462205940384E+018,1
1.78462545236928E+018,1
1.2511296621279E+018,1
1.78485772925474E+018,4
1.78487325396772E+018,1
1.78491963548313E+018,1
1.71753712056527E+018,1
1.78528390360479E+018,6
1.78534907217119E+018,1
1.78537589203582E+018,1
1.47766194442546E+018,1
1.7855720471516E+018,1
1.78560204674319E+018,1
1.78578832305259E+018,1
1.78603780972519E+018,1
1.7861228407163E+018,1
1.62833514661193E+018,1
1.78612328436853E+018,1
1.7862297616451E+018,1
1.78633518787946E+018,1
1.78644533986556E+018,14
1.2198561305722E+018,1
2530924807,3
1.78674374895037E+018,2
1.78718407756652E+018,2
1.78732316547296E+018,7
1.78749546581612E+018,2
1.78754369853374E+018,1
1.78777606103338E+018,1
8.72065228296651E+017,2
1.78826786483275E+018,1
1.78827605624117E+018,1
1.56106983842802E+018,1
1.78834168553509E+018,1
1.78846816756555E+018,1
1.78860736584082E+018,1
1.7886291691542E+018,13
1.78865867625906E+018,11
1.7888601452015E+018,21
1.78890940697926E+018,1
1.78894321461701E+018,1
1.78904269909545E+018,1
1.789042905128E+018,1
1.78905708515965E+018,12
1.78922864184862E+018,1
1.78935414546958E+018,1
1.78959901314402E+018,1
1.78961567349839E+018,1
1.7896824087924E+018,1
1.78982197709764E+018,22
1.35342653337812E+018,3
1.79005571451945E+018,1
1.79037365841163E+018,13
1.79043378214886E+018,1
1.79044614117304E+018,1
1.79046168204671E+018,1
1.79055873521716E+018,10
1.79061926995006E+018,2
1.79062181553603E+018,1
1.79074706827478E+018,1
1.7907510605979E+018,1
1.79104590352182E+018,2
1.79113026751344E+018,1
1.79116540654928E+018,1
1.79121340095073E+018,1
1.79126892739556E+018,3
1.79135562104199E+018,1
1.79145816592788E+018,1
1.79154690279154E+018,24
1.57897852514674E+018,1
1.7917550719752E+018,1
1.79205840975743E+018,1
1.79208261451538E+018,1
1.79218403875877E+018,3
1.79223124905605E+018,1
1.79229497133437E+018,1
1.79237643394526E+018,4
1.79238143461259E+018,1
1.79245762092802E+018,1
1.33103588394914E+018,1
1.79245914421509E+018,3
8.32609669298475E+017,1
1.7924780856039E+018,23
1.79248059862969E+018,2
1.79248617382414E+018,3
1.7924992307932E+018,1
1.79250978255478E+018,5
1.79254714726867E+018,1
1.79261574869675E+018,1
1.38765604638314E+018,1
1.79264769704588E+018,6
1.40527649693628E+018,1
1.79266553287476E+018,2
1.79267567253758E+018,2
1.79268472807347E+018,1
1.79273606954656E+018,19
1.79275093998141E+018,8
1.79280504556767E+018,1
1.7928877739317E+018,1
1.79292199521611E+018,1
1.79297013896827E+018,1
1.79297050259767E+018,1
1.79305122539232E+018,3
1.79312039173859E+018,1
1.79319634821841E+018,6
1.79336392184132E+018,1
1.79338276696217E+018,22
1.46718480380398E+018,1
1.57138875267665E+018,1
1.59982106678393E+018,1
8.90275907725865E+017,22
1.79338699454387E+018,1
1.79338724852988E+018,2
1.74240936796455E+018,2
2542525295,2
1.79339698044348E+018,1
1.79346279265097E+018,2
1.79348271492806E+018,1
1.79349836998732E+018,1
1.7935039647737E+018,1
1.79354311324954E+018,5
1.79359082782384E+018,1
1.79362183362897E+018,4
1.79365431068682E+018,1
1.81024948825634E+018,1
1.7937365719735E+018,1
1.54280418225573E+018,1
1.79377114353255E+018,6
1.79391467749738E+018,10
1.79395821271196E+018,1
1.7939640871453E+018,1
1.79396461892405E+018,1
1.79397502549563E+018,1
1.79400616983023E+018,1
1.7940474637136E+018,1
1.79408709347745E+018,1
1.79428007194487E+018,2
1.7943463732209E+018,1
1.79434975691268E+018,1
1.79435858415264E+018,1
1.52044554672867E+018,1
1.79460550575677E+018,1
1.79464696604906E+018,14
1.79466648628964E+018,1
1.79472973390674E+018,1
1.79473751080478E+018,1
1.79476771362716E+018,3
1.79480853319773E+018,17
7.13842061066289E+017,1
1.79480983902716E+018,1
1.79481180282962E+018,1
1.79483795321201E+018,1
1.79507421202716E+018,1
1.79510738781411E+018,1
1.79517510213844E+018,7
1.79517896944614E+018,1
1.79538426816987E+018,10
1.07211176770945E+018,3
1.79542051866697E+018,1
1.79542420351399E+018,1
1.79543627076177E+018,1
1.79553262552997E+018,5
1.79557553056301E+018,1
1.79559254567992E+018,2
1.7956737883501E+018,1
1.79568305389068E+018,1
1.79571021033554E+018,1
1.79573103397723E+018,1
1.79578982825401E+018,1
1.0886816278894E+018,1
1.79582102488314E+018,1
1.79583857752538E+018,2
1.79587790038358E+018,2
1.79594356446511E+018,1
1.79602304077133E+018,2
1.79607308669488E+018,3
1.79612152820076E+018,22
1.79616442697172E+018,2
1.79620031996724E+018,1
1.79624245397811E+018,2
1.79634001492776E+018,15
1.79638881924089E+018,1
1.79658112794928E+018,1
1.79660662267825E+018,1
1.79661199055671E+018,1
1.79665117813608E+018,1
1.79666230658097E+018,1
1.79672536940959E+018,1
1.79680471375881E+018,1
1.79682999612568E+018,1
1.79685498523954E+018,1
1.79686873401724E+018,1
1.79689316960428E+018,1
1.79691154779455E+018,1
1.51602476881381E+018,1
1.79691963032736E+018,1
1.79706903657832E+018,3
1.79714773186315E+018,1
1.79720896387368E+018,4
1.79722317701094E+018,1
1.79724054314086E+018,1
1.79724980478897E+018,4
1.79726984511066E+018,1
1.79729708537449E+018,1
1.79730977336222E+018,1
1.79732501911609E+018,1
1.79732673767768E+018,1
1.79732760042925E+018,1
1.79741781506386E+018,1
1.79742604161649E+018,1
1.79749548253867E+018,1
1.79754731906107E+018,1
1.7975808606165E+018,1
1.79759444996857E+018,1
1.7975989502177E+018,1
1.79768805786665E+018,1
1.797696855159E+018,1
1.79770323049267E+018,1
1.79772153788724E+018,1
1.79776040307571E+018,1
1.7978445997313E+018,10
1.7978701871248E+018,1
1.57681743284036E+018,1
1.76654765243759E+018,1
1.79797223477605E+018,1
1.79799990769911E+018,1
1.79801467703041E+018,1
1.79803696984875E+018,1
1.79803874510889E+018,1
1.79805572598767E+018,1
1.79806293869328E+018,1
1.79808283707537E+018,3
1.79808399226638E+018,2
1.79810522063278E+018,1
1.79814099320983E+018,1
1.79816836234363E+018,2
1.79820098902522E+018,2
1.16071600604785E+018,1
1.79826693356701E+018,1
1.79829921019583E+018,1
1.79836580393224E+018,5
1.79837789551921E+018,1
1.79842575015816E+018,4
1.79856216516064E+018,1
1.79859107288257E+018,2
1.79859977197391E+018,1
1.79864173332599E+018,1
1.79864866405706E+018,1
1.79865207250369E+018,8
1.79876874040391E+018,7
1.79878247902702E+018,1
1.79882259001607E+018,1
1.79884195224422E+018,1
1.79885044651098E+018,1
1.79886947817817E+018,12
1.79894494235164E+018,1
1.79895809815527E+018,1
1.21499046758415E+018,1
1.79903338627276E+018,1
1.79904097275363E+018,1
1.79909072502568E+018,1
1.79914544816418E+018,1
1.79914606999493E+018,1
1.79917677831488E+018,2
1.79928296326104E+018,1
1.79929842126365E+018,1
1.79946050559926E+018,1
1.79947790039296E+018,1
1.79947804041557E+018,1
1.7994905521964E+018,1
1.78487414456944E+018,1
1.79953352982864E+018,1
1.79961145898191E+018,1
1.2864101568473E+018,1
1.79966029731118E+018,1
1.79967368067225E+018,8
1.79967419540558E+018,1
1.79971972263365E+018,1
1.7997915632974E+018,3
1.79981047143799E+018,1
1.79981894214944E+018,1
1.79982751100348E+018,1
1.79982826669968E+018,3
1.79986916235481E+018,7
1.79987698853183E+018,2
1.79987741286538E+018,5
1.79988015032843E+018,1
1.79997818543135E+018,3
1.43516769953822E+018,1
1.80006132432551E+018,1
1.80006472133846E+018,2
7.53071981847798E+017,2
1.80012065526824E+018,2
1.80014445809829E+018,2
1.80022945148302E+018,1
1.800260429958E+018,2
1.71977328801075E+018,1
1.80027091882594E+018,6
1.80030713758503E+018,1
1.08425523628864E+018,1
1.58342852663588E+018,1
1.62624146212697E+018,1
1.71860572866606E+018,1
1.80046510304672E+018,5
1.80057329058855E+018,1
1.8005875165311E+018,1
1.80060111844087E+018,2
1.80064004818382E+018,1
1.80075026770262E+018,1
1.80077117241135E+018,2
1.80084919045448E+018,1
1.80085259257191E+018,4
1.27671862222893E+018,1
1.80086195680435E+018,4
1.80092720156059E+018,1
1.80093331248088E+018,1
9.86588481983074E+017,1
1.80096534046303E+018,1
1.80101359029341E+018,9
1.80102368333234E+018,1
1.80105890368319E+018,1
180112547,1
1.80112618377564E+018,1
1.8012803309109E+018,4
1.80128413862581E+018,3
1.80128538675431E+018,1
1.80135493560011E+018,1
1.80136530461578E+018,1
1.80161943735259E+018,1
1.80165166974023E+018,1
1.80166047509427E+018,3
1.80169041850708E+018,1
1.80170310062279E+018,2
1.80179703183429E+018,1
1.80189075612413E+018,1
1.80193518475901E+018,11
1.80200429802224E+018,1
1.80201284227665E+018,1
1.80205843492733E+018,1
1.8143878464402E+018,1
1.80221989750357E+018,1
1.80224317237586E+018,1
1.80243043505133E+018,1
1.80258699889863E+018,1
1.80260984860701E+018,3
1.80263137752907E+018,4
1.80268281785324E+018,5
168176682,1
1.71327707163856E+018,1
286419976,2
9.07606627880198E+017,2
9.49949394861875E+017,1
961897332,1
1.80276635500906E+018,11
1.80277927530668E+018,1
1.8029802488892E+018,3
1.80299465022499E+018,1
1.80300535871925E+018,1
1.8030124775521E+018,6
1.80325120083115E+018,4
1.80327576277604E+018,1
1.80329546838799E+018,1
1.8033163946682E+018,1
180331791,2
1.80336127105762E+018,3
1.80337584290857E+018,1
1.80337613681192E+018,7
1.80343874931069E+018,1
1.80349856074842E+018,1
1.80350698188328E+018,1
1.80351539955782E+018,1
1.80364059114355E+018,1
1.80367209120548E+018,1
1.80375156403884E+018,1
1.80385318535998E+018,3
1803896556,1
1.80391326769549E+018,2
1.80395795988338E+018,1
1.81423828468156E+018,1
1.8040787797504E+018,1
1.80409387185859E+018,1
1.80417493586425E+018,1
1.80424230827718E+018,1
1.80426394107134E+018,1
1.80439612162979E+018,1
1.80448247419968E+018,1
1.80456135838761E+018,1
1.60929403235779E+018,1
1.80464179053789E+018,21
1.83717662402375E+018,1
1.80466795347381E+018,1
1.80468610809084E+018,7
1.80478219806907E+018,1
1.80519328898873E+018,4
1.80526155961641E+018,1
1.80528290214337E+018,1
1.80529861625448E+018,4
1.8053178378774E+018,1
1.80555746065403E+018,2
1.805580582082E+018,1
1.80562546391144E+018,1
1.80567579504773E+018,1
1.80569602921767E+018,5
1.12541580315378E+018,1
1.13260132666644E+018,1
1.20415659498187E+018,1
1.24820464567319E+018,1
1.25153088185822E+018,1
1.32500707759772E+018,1
1.84005613817318E+018,1
3629363481,1
8.15342626715107E+017,1
8.73106291849273E+017,1
1.80572231835188E+018,6
1.80573663959281E+018,1
1.80580324622256E+018,1
1.80588791350004E+018,1
1.80594598564376E+018,1
1.80598905790779E+018,1
1.80702133602971E+018,1
1.80602730056925E+018,1
1.80604652860941E+018,3
1.80604972539916E+018,1
1.806085258607E+018,1
1.39849271371723E+018,1
1.80617510861814E+018,1
1.80625478875946E+018,1
1.80626508377927E+018,6
1.80626574147105E+018,2
1.80627768098517E+018,1
1.80630028928199E+018,1
1.81913202980967E+018,1
1.80634625660148E+018,2
1.80638954190299E+018,1
365058809,1
1.80644363038484E+018,1
1.80657949204937E+018,1
1.80662169924638E+018,5
1.80667323304052E+018,2
1.80669875272541E+018,1
1.50109972702214E+018,1
1.80676536920324E+018,1
1.80693375344225E+018,1
1.80702243357817E+018,5
1.80704560725884E+018,3
1.80707338690176E+018,2
1.80716032106639E+018,23
1.80720904063776E+018,1
1.80730895890826E+018,1
1.80731466461705E+018,1
1.80731862302901E+018,1
1.80739794154129E+018,1
1.57605326595059E+018,1
1.80740842129078E+018,1
1.80744401759418E+018,1
1.80744726279827E+018,1
1.80744794333239E+018,4
1.80744945744675E+018,1
1.80745964327217E+018,3
1.80751808045033E+018,1
1.80752281612606E+018,4
1.80758890652885E+018,1
1.80770340673735E+018,1
8.30637349507854E+017,1
1.80776229308798E+018,1
1.80779984844533E+018,2
1.80783757216653E+018,11
1.80783788506993E+018,11
1.69396315122457E+018,1
1.80787858538388E+018,1
1.80790960240037E+018,1
1.80794882759848E+018,3
1.80798136380445E+018,11
1.80806103949109E+018,1
1.80810316781023E+018,1
1.80975258809258E+018,2
1.80811958677397E+018,2
1.80820426332952E+018,1
1.80824478455476E+018,1
1.80831496529369E+018,23
9.28205407155376E+017,3
1.8083336200648E+018,1
1.38223577938502E+018,1
1.80841078629098E+018,1
1.80841809829664E+018,1
1.80849324188255E+018,4
1.80850968365889E+018,1
1.80851436783239E+018,1
1.80852936618529E+018,1
1.80853117335992E+018,2
1.80856680194651E+018,1
1.8086137711933E+018,1
1.80864304983436E+018,1
1.81595738371521E+018,1
1.80864957485857E+018,1
1.80865751360644E+018,1
9.62570406996582E+017,1
1.80884178322236E+018,8
1.80896347347873E+018,2
1.80899493006671E+018,1
1.48912383556774E+018,1
1.566641523328E+018,1
1.8090843798322E+018,1
1.80914368699292E+018,5
1.80921006018028E+018,1
1.80929369763444E+018,1
1.80931223258257E+018,1
1.80933506091683E+018,1
1.80933956595158E+018,1
1.80934518688517E+018,1
1.8094162831691E+018,16
1.80949773197686E+018,1
1.8095097292717E+018,1
1.80951579785497E+018,1
1.80957799508833E+018,2
1.8096466536428E+018,1
1.80972780839623E+018,1
1.80979770505477E+018,1
1.80985476387568E+018,1
1.59020347952356E+018,1
2716861725,1
1.80992371034385E+018,1
1.80993508218418E+018,1
1.81001231714243E+018,16
1.81002161274765E+018,1
1.81009229659739E+018,3
1.81022146982755E+018,1
1.81039091139597E+018,3
1.81039926858025E+018,1
1.81043629061539E+018,3
1.81044149964315E+018,1
1.81053437767333E+018,1
1.81059438620145E+018,1
1.81066737727489E+018,1
1.81072771354999E+018,1
1.81076337595954E+018,1
1.81077522247754E+018,24
1.59602068443782E+018,1
1.81872763746168E+018,1
1.81082534322761E+018,2
1.8109897018237E+018,1
1.81108968651905E+018,1
1.81110770089531E+018,1
1.81139371397893E+018,1
1.81156996854421E+018,1
1.81181214051E+018,1
1.8118732346079E+018,1
1.81189800649024E+018,14
1.81193264309457E+018,4
1.81209413019098E+018,1
1.81212706672648E+018,4
1.39636673843078E+018,1
1.81217545913366E+018,1
1.81223711172821E+018,1
1.81237570710604E+018,1
1.8123834627052E+018,1
1.81239854309906E+018,1
1.67560311051595E+018,1
1.81240799366709E+018,10
1.81241417527399E+018,1
1.81243379413538E+018,1
1.81246891782826E+018,24
1.58764987877108E+018,1
1.8125393731893E+018,3
1.81267798281042E+018,1
1.81310676030948E+018,1
1.81311375699156E+018,1
1.81315740736914E+018,2
1.5748562894273E+018,1
1.81321864716029E+018,2
1.81324671437282E+018,1
1.81332777522446E+018,1
1.8133313013421E+018,3
1.81333735960756E+018,3
1.59660440096913E+018,2
1.81336792889028E+018,1
1.81349813517753E+018,1
1.81357746465798E+018,3
1.81363718446293E+018,1
1.81365266707328E+018,1
55150340,3
8.05793001884811E+017,3
1.8137045512345E+018,1
1.813921286672E+018,1
1.8140234530095E+018,5
1.81405707538077E+018,1
1.81417441467558E+018,1
1.81418513160887E+018,1
1.81421782153217E+018,1
1.81422530300003E+018,1
1.81424144425878E+018,3
1.81424648330403E+018,1
1.81426777048737E+018,1
1.81426896401008E+018,2
1.81431210982578E+018,12
1.81439303340149E+018,1
1.81440020367741E+018,1
1.81442552948089E+018,1
1.81444413166368E+018,1
1.81453939218443E+018,1
1.81456483399759E+018,1
1.81462283792099E+018,1
1.81463613559296E+018,1
1.81467417807256E+018,1
1.81467870161293E+018,14
1.81474454187194E+018,1
1.81474678576979E+018,1
1.2521762392483E+018,1
1.57155683612139E+018,2
1.62938906314798E+018,1
1.81483561397721E+018,3
